법명,조문명,id,조문내용
부가가치세 집행기준,집행기준 46-88-1【신용카드매출전표 등 발행에 따른 세액공제】,2017999290,"집행기준 46-88-1【신용카드매출전표 등 발행에 따른 세액공제】 ① 개인사업자(「부가가치세법 &lt;a href=JavaScript:LawHyper(""024301LW207902""); class=clsHyper&gt;시행령」 제79조의2&lt;/a&gt;제1항 및 제2항에 규정된 개인사업자)가 과세되는 재화 또는 용역을 공급하고 세금계산서 발급시기에 신용카드매출전표, 현금영수증(부가통신사업자가 통신판매업자를 대신하여 발급하는 현금영수증 포함) 등을 발급하거나, 전자적 결제 수단에 의하여 대금을 결제받는 경우에는 연간 500만원을 한도로 다음에 따른 금액을 납부세액에서 공제한다.  * 부가통신사업자：옥션, 지마켓, 11번가, 인터파크 등 1. 발행금액 또는 결제금액의 100분의 1(2014.12.31까지는 1,000분의 13) 2.음식점업 또는 숙박업을 영위하는 간이과세자：발급금액 또는 결제금액의 100분의 2(2014.12.31까지는 1,000분의 26) ②개인사업자가 공제받는 금액이 해당 금액을 공제하기 전의 납부세액을 초과하는 때에는 그 초과부분은 없는 것으로 한다."
부가가치세 집행기준,집행기준 52-95-1【대리납부】,2017999291,"집행기준 52-95-1【대리납부】 ① 대리납부란 국내에 사업장이 없는 비거주자 또는 외국법인과 국내사업장이 있는 비거주자 또는 외국법인으로부터 용역 또는 무체물(이하 ""용역 등""이라 한다)(국내사업장과 관련 없는 용역을 제공하는 경우에 한함)을 공급받는 경우 해당 용역 등을 공급받은 자가 그 대가를 지급하는 시점에 국외의 공급자를 대리하여 부가가치세를 징수ㆍ납부하는 것을 말한다. ② 사업의 양도에 따라 그 사업을 양수받은 자는 그 대가를 지급하는 때에 그 대가를 받은 자로부터 부가가치세를 징수하여 그 대가를 지급하는 날이 속하는 달의 말일까지 부가가치세 대리납부신고서와 함께 사업장 관할 세무서장에게 납부할 수 있다."
부가가치세 집행기준,집행기준 52-95-2【대리납부할 세액의 징수시기】,2017999292,집행기준 52-95-2【대리납부할 세액의 징수시기】 ① 대리납부 할 부가가치세액은 제공받는 용역 등의 공급시기에 관계없이 그 대가를 지급하는 때에 징수한다. ②대리납부대상 용역 등을 공급받기 전에 그 대가의 일부를 수회에 걸쳐 지급하는 경우에는 그 지급을 하는 때마다 대리납부세액을 징수한다.
부가가치세 집행기준,집행기준 52-95-3【대리납부 적용 요건】,2017999293,"집행기준 52-95-3【대리납부 적용 요건】 ① 용역 등의 제공자가 국내사업장이 없는 비거주자 또는 외국법인이거나, 국내사업장이 있더라도 국내사업장과 관련 없는 용역 등을 공급하는 비거주자 또는 외국법인이어야 한다. ② 해당 용역 등이 부가가치세가 과세되는 것이어야 한다. ③ 해당 용역 등이 국내에서 사용 또는 소비되어야 한다. ④제공받은 용역 등을 부가가치세가 과세되지 아니하는 사업에 사용 또는 소비되어야 한다."
부가가치세 집행기준,집행기준 52-95-4【대리납부 대상】,2017999294,"집행기준 52-95-4【대리납부 대상】 ①비거주자 또는 외국법인의 재화ㆍ시설물 또는 권리를 우리나라에서 사용하고 그 대가를 지급하는 자는 공급받은 해당 용역을 과세사업에 사용하는 경우를 제외하고는 대리납부를 하여야 하나, 부가가치세가 면제되는 용역을 제공받은 경우에는 대리납부의무가 없다. ②재화ㆍ시설물 또는 권리란 부동산, 부동산상의 권리, 광업권, 조광권, 채석권, 선박, 항공기, 자동차, 건설기계, 기계, 설비, 장치, 운반구, 공구, 학술 또는 예술상의 저작물(영화필름을 포함)의 저작권, 특허권, 상표권, 의장, 모형, 도면, 비밀의 공식 또는 공정, 라디오ㆍ텔레비전ㆍ방송용 필름 및 테이프, 산업상ㆍ상업상 또는 과학상의 지식ㆍ경험 또는 숙련에 관한 정보, 우리나라 법에 따른 면허ㆍ허가 또는 이와 유사한 처분에 의하여 설정된 권리, 기타 이와 유사한 재화ㆍ시설물 또는 권리를 말한다. ③국내사업장이 없는 비거주자 또는 외국법인으로부터 골프장 조성을 위한 용역을 공급받는 경우로서 해당 용역의 매입이 토지의 조성 등을 위한 자본적 지출에 해당하는 경우에 용역을 공급받는 자는 대리납부의무가 있다."
부가가치세 집행기준,집행기준 52-95-5【대리납부 대상 용역대가의 계산 방법】,2017999295,집행기준 52-95-5【대리납부 대상 용역대가의 계산 방법】 ① 대리납부의 대상이 되는 용역의 대가는 다음과 같이 계산한다. 1. 거래당사자간에 부가가치세액의 징수 및 부담에 대하여 별도의 계약이 있는 경우에는 해당 계약에 의한다. 2. 부가가치세액의 징수 및 부담에 대하여 별도의 계약이 없이 용역대가의 전액을 지급하는 때에는 해당 용역대가에 부가가치세가 제외되어 있는 것으로 하여 계산한다. 3. 부가가치세액의 징수 및 부담에 대하여 별도의 계약이 없이 용역대가에서 부가가치세액을 공제하여 지급하는 때에는 해당 용역대가에 부가가치세가 포함되어 있는 것으로 하여 계산한다. ② 용역의 대가를 외화로 지급하는 때에는 다음과 같이 계산한 금액을 그 대가로 한다. 1.원화를 외화로 매입하여 지급하는 경우에는 지급일 현재의 대고객외국환매도율에 의하여 계산한 금액 2.보유 중인 외화로 지급하는 경우에는 지급일 현재의 기준환율 또는 재정환율에 의하여 계산한 금액
부가가치세 집행기준,집행기준 52-95-6【비거주자의 국내체재 경비 등에 대한 대리납부】,2017999296,"집행기준 52-95-6【비거주자의 국내체재 경비 등에 대한 대리납부】 ①국내에 사업장이 없는 외국법인과 기술도입계약을 체결하여 그 법인 소속의 기술자로부터 계약에 정하는 기술용역을 공급받고 기술자의 체재경비를 지급하는 경우 해당 체재경비가 용역의 대가에 포함되는 때에는 그 대가를 지급하는 때에 부가가치세를 징수하여 대리납부하여야 한다. ②비거주자 또는 외국법인이 우리나라에서 공급하는 외국항행용역(선원부용선계약에 의한 외국항행용역을 포함한다)은 대리납부대상이 되지 아니하나, 선박 및 항공기를 나용선(기)계약에 의하여 사용하고 용선(기)료를 지급하는 때에는 대리납부를 하여야 한다. ③해외에 본점을 두고 있는 국내지점이 국외 소재 본ㆍ지점으로부터 용역을 제공받고 그 대가를 지급하는 경우에는 대리납부대상에 해당하지 아니한다."
부가가치세 집행기준,집행기준 52-95-7【대리납부세액 안분계산】,2017999297,"집행기준 52-95-7【대리납부세액 안분계산】 비거주자 또는 외국법인으로부터 공급받은 용역을 과세사업과 면세사업에 공통으로 사용하여 그 실지귀속을 구분할 수 없는 경우의 대리납부 대상 용역대가는 다음과 같이 계산한다. 1. 과세 또는 면세 공급가액이 모두 있는 경우비거주자 등으로부터 공급받은 용역이 과세사업과 면세사업에 공통으로 사용되어 그 실지귀속을 구분할 수 없는 경우의 면세사업에 사용된 용역의 대가는 다음 산식에 의하여 계산한 금액으로 한다. &lt;img src=""http://www.taxnet.co.kr/images/jh/0243/024352-95-7.jpg""&gt; 2. 과세 또는 면세 공급가액이 없는 경우비거주자 등으로부터 용역을 공급받은 과세기간 중 과세사업과 면세사업의 공급가액이 모두 없거나 어느 하나의 공급가액이 없으면 그 과세기간에 있어서의 안분계산은「부가가치세법 &lt;a href=JavaScript:LawHyper(""024301LW208100""); class=clsHyper&gt;시행령」 제81조&lt;/a&gt;제4항과 &lt;a href=JavaScript:LawHyper(""024301LW408200""); class=clsHyper&gt;제82조&lt;/a&gt;를 준용하여 계산한다."
부가가치세 집행기준,집행기준 52-95-8【대리납부세액의 납부와 과다납부에 따른 환급】,2017999298,"집행기준 52-95-8【대리납부세액의 납부와 과다납부에 따른 환급】 ①징수한 대리납부세액은 부가가치세 대리납부신고서와 함께 사업장 또는 주소지 관할세무서장에게 납부하거나「국세징수법」에 따른 납부서에 부가가치세대리납부신고서를 첨부하여 한국은행 또는 체신관서에 납부한다. ②부가가치세 대리납부시 제출하는 대리납부신고서는 과세표준에 대한 신고가 아니므로 수정신고 또는 경정청구 대상에 해당되지 않으며, 수정신고시 적용되는 가산세의 감면 등이 적용되지 않는다. 다만, 과다하게 납부한 대리납부세액에 대하여는「국세기본법」에 따라 환급청구를 할 수 있다."
부가가치세 집행기준,집행기준 71-117-1【장부의 작성ㆍ보관】,2017999299,"집행기준 71-117-1【장부의 작성ㆍ보관】 ①사업자는 자기의 납부세액 또는 환급세액과 관계되는 모든 거래사실을 장부에 기록하여 사업장에 갖추어두어야 하며, 간이과세자가 세금계산서 또는 영수증을 보관하는 때에는 기장의무를 이행한 것으로 본다. ②사업자는 기록한 장부와 세금계산서 또는 영수증을 그 거래사실이 속하는 과세기간에 대한 확정신고 기한 후 5년간 보존하여야 한다. 다만, 전자세금계산서를 발급한 사업자가 국세청장에게 전자세금계산서 발급명세를 전송한 경우에는 그러하지 아니한다."
양도소득세 집행기준,제정 및 개정일자,2018001790,제정 및 개정일자                                                               제정 2010. 6.&#x0D;                                                               개정 2017. 2.
양도소득세 집행기준,제1장 양도의 정의 (88-0-1∼88-151-9),2018001791,"제1장 양도의 정의 (88-0-1∼88-151-9) ※ 양도의 정의(소득세법 §88) 양도는 자산에 대한 등기 또는 등록에 관계없이 매도, 교환, 법인에 대한 현물출자 등으로 인하여 그 자산이 사실상 유상으로 이전되는 것을 말한다."
양도소득세 집행기준,○ 양도로 보는 경우 (88-0-1∼88-0-5),2018001792,○ 양도로 보는 경우 (88-0-1∼88-0-5)
양도소득세 집행기준,집행기준 88-0-1【양도로 보는 경우】,2018001793,"집행기준 88-0-1【양도로 보는 경우】 양도의 정의에서 열거한 매도, 교환, 법인에 대한 현물출자 등은 자산이 유상으로 이전되는 경우에 대한 예를 든 것이므로, 열거되지 아니한 경우에도 자산이 유상으로 사실상 이전되는 때에는 모두 유상양도에 해당한다."
양도소득세 집행기준,집행기준 88-0-2【자산이 유상으로 이전되는 경우】,2018001794,"집행기준 88-0-2【자산이 유상으로 이전되는 경우】 자산의 유상이전은 어떤 행위에 보상이 있는 것을 말하므로, 현금으로 대가를 받는 것은 물론 조합원의 지위를 취득하거나, 채무의 면제 등 자산을 이전하고 보상을 받은 것은 자산이 유상으로 이전되는 경우에 해당된다. &lt;img src=""http://www.taxnet.co.kr/images/jh/0274/027488-0-2.jpg""&gt;"
양도소득세 집행기준,집행기준 88-0-3【양도담보자산으로 소유권이 이전되는 경우】,2018001795,집행기준 88-0-3【양도담보자산으로 소유권이 이전되는 경우】 양도담보계약을 체결한 후 그 계약을 위배하거나 채무불이행으로 인하여 해당 자산을 변제에 충당한 때에는 이를 양도한 것으로 본다.
양도소득세 집행기준,집행기준 88-0-4【연접하지 않은 여러 필지의 토지를 지분정리하여 단독소유로 하는 경우】,2018001796,집행기준 88-0-4【연접하지 않은 여러 필지의 토지를 지분정리하여 단독소유로 하는 경우】 연접하지 않은 2필지 이상의 공유 토지를 단독소유 목적으로 서로의 지분을 정리하는 것은 각 필지별 자기 지분 감소분과 다른 필지의 자기 지분 증가분이 교환되는 자산의 양도에 해당된다.
